category,room_count,bathroom_count,size,type,price,city,region,log_price
Appartements,3,1,120.0,À Vendre,165000.0,Sousse,Sousse Jawhara,5.217483944213907
Villas,5,2,400.0,À Louer,1800.0,Sousse,Kantaoui,3.255272505103306
Appartements,2,1,90.0,À Louer,690.0,Sousse,Sahloul,2.838849090737255
Villas,4,1,200.0,À Louer,900.0,Sousse,Sousse Jawhara,2.9542425094393248
Appartements,3,1,122.0,À Vendre,158000.0,Sousse,Sousse Riadh,5.198657086954422
Appartements,2,1,86.0,À Louer,450.0,Sousse,Sousse Riadh,2.6532125137753435
Appartements,2,1,100.0,À Louer,1200.0,Sousse,Hammam Sousse,3.0791812460476247
Appartements,2,1,100.0,À Louer,450.0,Sousse,Sahloul,2.6532125137753435
Appartements,2,2,63.0,À Vendre,250000.0,Sousse,Kantaoui,5.3979400086720375
Villas,4,1,190.0,À Louer,770.0,Sousse,Sousse Riadh,2.886490725172482
Appartements,1,1,50.0,À Louer,520.0,Sousse,Sahloul,2.716003343634799
Locaux industriels,1,1,320.0,À Louer,1000.0,Sousse,Sousse,3.0
Villas,2,1,150.0,À Vendre,200000.0,Sousse,Sahloul,5.301029995663981
Villas,11,7,284.0,À Vendre,650000.0,Sousse,Sousse Riadh,5.812913356642856
Appartements,2,1,99.0,À Vendre,128000.0,Sousse,Sousse Riadh,5.107209969647869
Appartements,2,1,105.0,À Vendre,219000.0,Sousse,Hergla,5.3404441148401185
Appartements,2,1,100.0,À Louer,1100.0,Sousse,Autres villes,3.041392685158225
Appartements,1,1,130.0,À Louer,195000.0,Sousse,Kantaoui,5.290034611362518
Appartements,2,2,100.0,À Louer,1300.0,Sousse,Kantaoui,3.113943352306837
Appartements,2,1,100.0,À Louer,1200.0,Sousse,Kantaoui,3.0791812460476247
Villas,3,1,450.0,À Louer,1000.0,Sousse,Kantaoui,3.0
Appartements,3,2,147.0,À Vendre,325000.0,Sousse,Sahloul,5.511883360978874
Appartements,1,1,63.0,À Vendre,155000.0,Sousse,Kantaoui,5.190331698170292
Appartements,2,1,134.0,À Vendre,260000.0,Sousse,Kantaoui,5.414973347970818
Appartements,2,1,150.0,À Louer,900.0,Sousse,Hammam Sousse,2.9542425094393248
Appartements,3,3,150.0,À Vendre,320000.0,Sousse,Kantaoui,5.505149978319906
Appartements,1,1,65.0,À Vendre,140000.0,Sousse,Kantaoui,5.146128035678238
Appartements,2,1,100.0,À Louer,800.0,Sousse,Kantaoui,2.9030899869919438
Appartements,1,1,66.0,À Vendre,240000.0,Sousse,Kantaoui,5.380211241711606
Appartements,3,1,160.0,À Louer,950.0,Sousse,Sahloul,2.9777236052888476
Appartements,2,1,100.0,À Louer,1000.0,Sousse,Kantaoui,3.0
Appartements,2,1,80.0,À Vendre,135000.0,Sousse,Kantaoui,5.1303337684950066
Appartements,1,1,52.0,À Louer,450.0,Sousse,Kantaoui,2.6532125137753435
Appartements,1,1,75.0,À Louer,900.0,Sousse,Kantaoui,2.9542425094393248
Appartements,2,1,100.0,À Louer,450.0,Sousse,Sousse Jawhara,2.6532125137753435
Villas,2,1,100.0,À Louer,550.0,Sousse,Sousse Jawhara,2.7403626894942437
Appartements,1,1,60.0,À Louer,750.0,Sousse,Autres villes,2.8750612633917
Vacation Rentals,1,1,77.0,À Louer,70.0,Sousse,Kantaoui,1.845098040014257
Vacation Rentals,2,1,102.0,À Louer,70.0,Sousse,Autres villes,1.845098040014257
Vacation Rentals,2,1,95.0,À Louer,60.0,Sousse,Autres villes,1.7781512503836436
Vacation Rentals,1,1,77.0,À Louer,70.0,Sousse,Kantaoui,1.845098040014257
Vacation Rentals,1,1,71.0,À Louer,60.0,Sousse,Autres villes,1.7781512503836436
Vacation Rentals,2,1,75.0,À Louer,60.0,Sousse,Autres villes,1.7781512503836436
Villas,10,4,75.0,À Vendre,350000.0,Sousse,Sousse Médina,5.544068044350276
Locaux industriels,1,1,450.0,À Louer,2000.0,Sousse,Sousse,3.3010299956639813
Villas,4,3,381.0,À Vendre,495000.0,Sousse,Hergla,5.694605198933568
Appartements,3,2,90.0,À Vendre,250000.0,Sousse,Sousse Jawhara,5.3979400086720375
Appartements,3,1,70.0,À Louer,500.0,Sousse,Sahloul,2.6989700043360187
Locaux industriels,1,2,80.0,À Vendre,250000.0,Sousse,Sahloul,5.3979400086720375
Appartements,2,1,45.0,À Louer,400.0,Sousse,Autres villes,2.6020599913279625
Villas,3,1,570.0,À Vendre,750000.0,Sousse,Sousse Jawhara,5.8750612633917
Appartements,1,1,60.0,À Louer,550.0,Sousse,Sousse Jawhara,2.7403626894942437
Appartements,3,2,220.0,À Louer,820.0,Sousse,Autres villes,2.9138138523837167
Appartements,3,2,220.0,À Louer,900.0,Sousse,Sahloul,2.9542425094393248
Villas,4,1,150.0,À Vendre,250000.0,Sousse,Sousse,5.3979400086720375
Villas,5,3,600.0,À Vendre,550000.0,Sousse,Sousse Jawhara,5.740362689494244
Villas,5,3,570.0,À Vendre,750000.0,Sousse,Autres villes,5.8750612633917
Appartements,2,1,134.0,À Vendre,270000.0,Sousse,Sahloul,5.431363764158987
Appartements,2,1,90.0,À Vendre,70000.0,Sousse,Sahloul,4.845098040014257
Villas,4,1,500.0,À Louer,2100.0,Sousse,Hammam Sousse,3.322219294733919
Appartements,2,1,90.0,À Louer,750.0,Sousse,Sahloul,2.8750612633917
Offices,1,1,200.0,À Louer,900.0,Sousse,Hammam Sousse,2.9542425094393248
Offices,3,1,64.0,À Vendre,140000.0,Sousse,Hammam Sousse,5.146128035678238
Appartements,3,2,170.0,À Vendre,520000.0,Sousse,Sousse,5.7160033436347994
Villas,5,2,300.0,À Vendre,650000.0,Sousse,Sahloul,5.812913356642856
Appartements,2,1,93.0,À Vendre,255000.0,Sousse,Kantaoui,5.4065401804339555
Appartements,2,1,100.0,À Louer,450.0,Sousse,Sahloul,2.6532125137753435
Vacation Rentals,1,1,75.0,À Louer,60.0,Sousse,Autres villes,1.7781512503836436
Appartements,2,1,80.0,À Louer,750.0,Sousse,Autres villes,2.8750612633917
Appartements,2,1,95.0,À Louer,450.0,Sousse,Sousse Jawhara,2.6532125137753435
Appartements,2,1,100.0,À Louer,550.0,Sousse,Hammam Sousse,2.7403626894942437
Locaux industriels,1,1,350.0,À Louer,700.0,Sousse,Autres villes,2.845098040014257
Appartements,3,2,182.0,À Vendre,380000.0,Sousse,Sahloul,5.57978359661681
Vacation Rentals,1,1,70.0,À Louer,40.0,Sousse,Sahloul,1.6020599913279623
Appartements,1,1,62.0,À Louer,750.0,Sousse,Sahloul,2.8750612633917
Appartements,3,2,145.0,À Vendre,350000.0,Sousse,Akouda,5.544068044350276
Appartements,1,1,60.0,À Louer,600.0,Sousse,Sahloul,2.7781512503836434
Appartements,2,1,85.0,À Vendre,90000.0,Sousse,Sousse Riadh,4.954242509439325
Villas,3,2,354.0,À Vendre,520000.0,Sousse,Hammam Sousse,5.7160033436347994
Vacation Rentals,2,1,80.0,À Louer,70.0,Sousse,Kantaoui,1.845098040014257
Locaux industriels,1,1,200.0,À Louer,500.0,Sousse,Akouda,2.6989700043360187
Appartements,1,1,55.0,À Louer,200.0,Sousse,Zaouit-Ksibat Thrayett,2.3010299956639813
Appartements,1,1,80.0,À Louer,700.0,Sousse,Sahloul,2.845098040014257
Villas,4,1,260.0,À Vendre,100000.0,Sousse,Autres villes,5.0
Appartements,2,1,100.0,À Vendre,240000.0,Sousse,Sahloul,5.380211241711606
Appartements,1,1,52.0,À Vendre,136000.0,Sousse,Akouda,5.133538908370218
Appartements,2,2,140.0,À Vendre,280000.0,Sousse,Sousse Médina,5.447158031342219
Appartements,2,1,99.0,À Louer,450.0,Sousse,Sousse Riadh,2.6532125137753435
Vacation Rentals,1,1,80.0,À Louer,60.0,Sousse,Sousse,1.7781512503836436
Villas,7,3,500.0,À Vendre,850000.0,Sousse,Autres villes,5.929418925714293
Appartements,1,1,70.0,À Vendre,155000.0,Sousse,Sousse,5.190331698170292
Villas,3,1,100.0,À Vendre,90000.0,Sousse,Sousse Jawhara,4.954242509439325
Vacation Rentals,2,2,120.0,À Louer,80.0,Sousse,Sousse,1.9030899869919435
Appartements,1,1,50.0,À Vendre,115000.0,Sousse,Hergla,5.060697840353612
Vacation Rentals,1,1,80.0,À Louer,60.0,Sousse,Sousse,1.7781512503836436
Appartements,3,1,125.0,À Vendre,330000.0,Sousse,Akouda,5.518513939877887
Appartements,1,1,80.0,À Louer,750.0,Sousse,Sousse Jawhara,2.8750612633917
Vacation Rentals,1,1,40.0,À Louer,60.0,Sousse,Kantaoui,1.7781512503836436
Villas,3,1,234.0,À Vendre,220000.0,Sousse,Zaouit-Ksibat Thrayett,5.342422680822207
Villas,5,2,130.0,À Vendre,250000.0,Sousse,Sousse Riadh,5.3979400086720375
Appartements,2,1,100.0,À Louer,1250.0,Sousse,Sousse Médina,3.0969100130080562
Appartements,1,1,75.0,À Louer,350.0,Sousse,Autres villes,2.5440680443502757
Appartements,2,1,100.0,À Louer,1150.0,Sousse,Sousse Médina,3.060697840353612
Locaux industriels,1,1,34.0,À Vendre,32000.0,Sousse,Sousse,4.505149978319906
Appartements,2,1,110.0,À Louer,400.0,Sousse,Sahloul,2.6020599913279625
Appartements,2,1,130.0,À Louer,550.0,Sousse,Hammam Sousse,2.7403626894942437
Appartements,1,1,34.0,À Vendre,115000.0,Sousse,Kantaoui,5.060697840353612
Locaux industriels,1,1,191.0,À Vendre,10000.0,Sousse,Autres villes,4.0
Offices,2,1,93.0,À Vendre,160000.0,Sousse,Sahloul,5.204119982655925
Appartements,2,1,80.0,À Louer,750.0,Sousse,Sousse Jawhara,2.8750612633917
Appartements,2,1,130.0,À Louer,800.0,Sousse,Sahloul,2.9030899869919438
Vacation Rentals,2,1,110.0,À Louer,60.0,Sousse,Autres villes,1.7781512503836436
Appartements,2,1,130.0,À Louer,650.0,Sousse,Sousse Riadh,2.8129133566428557
Appartements,1,1,76.0,À Louer,700.0,Sousse,Sahloul,2.845098040014257
Appartements,2,1,100.0,À Louer,1250.0,Sousse,Sousse Médina,3.0969100130080562
Appartements,2,1,120.0,À Louer,1100.0,Sousse,Sousse Riadh,3.041392685158225
Appartements,3,1,110.0,À Vendre,250000.0,Sousse,Sahloul,5.3979400086720375
Appartements,2,1,121.0,À Vendre,307360.0,Sousse,Hammam Sousse,5.487647347517618
Offices,3,1,70.0,À Louer,800.0,Sousse,Sousse,2.9030899869919438
Villas,2,1,120.0,À Louer,400.0,Sousse,Sahloul,2.6020599913279625
Appartements,3,2,130.0,À Louer,1300.0,Sousse,Sahloul,3.113943352306837
Offices,2,1,85.0,À Louer,850.0,Sousse,Sahloul,2.929418925714293
Appartements,2,1,130.0,À Louer,750.0,Sousse,Sousse Jawhara,2.8750612633917
Appartements,3,1,125.0,À Louer,1050.0,Sousse,Sousse Jawhara,3.0211892990699383
Appartements,3,2,156.0,À Vendre,290000.0,Sousse,Sahloul,5.4623979978989565
Appartements,3,1,137.0,À Vendre,260000.0,Sousse,Sahloul,5.414973347970818
Appartements,2,1,133.0,À Vendre,247000.0,Sousse,Sahloul,5.392696953259666
Appartements,2,1,101.0,À Vendre,220000.0,Sousse,Akouda,5.342422680822207
Offices,5,1,160.0,À Louer,900.0,Sousse,Sousse Médina,2.9542425094393248
Appartements,2,1,120.0,À Louer,1100.0,Sousse,Autres villes,3.041392685158225
Appartements,1,1,70.0,À Louer,750.0,Sousse,Autres villes,2.8750612633917
Appartements,2,1,104.0,À Vendre,212000.0,Sousse,Sousse Riadh,5.326335860928752
Appartements,3,1,220.0,À Louer,600.0,Sousse,Autres villes,2.7781512503836434
Locaux industriels,1,1,30.0,À Vendre,25000.0,Sousse,Sousse,4.3979400086720375
Appartements,3,1,200.0,À Vendre,670000.0,Sousse,Hammam Sousse,5.826074802700826
Appartements,3,1,115.0,À Vendre,340000.0,Sousse,Sahloul,5.531478917042255
Villas,10,5,435.0,À Vendre,1400000.0,Sousse,Sahloul,6.146128035678238
Appartements,2,2,170.0,À Louer,250000.0,Sousse,Sousse,5.3979400086720375
Appartements,4,1,270.0,À Louer,450.0,Sousse,M'saken,2.6532125137753435
Villas,3,3,200.0,À Louer,1400.0,Sousse,Kantaoui,3.146128035678238
Locaux industriels,1,1,70.0,À Vendre,35000.0,Sousse,Sahloul,4.544068044350276
Appartements,2,1,100.0,À Louer,800.0,Sousse,Sahloul,2.9030899869919438
Appartements,1,1,80.0,À Louer,1000.0,Sousse,Sousse,3.0
Appartements,2,1,90.0,À Louer,700.0,Sousse,Sahloul,2.845098040014257
Appartements,2,1,56.0,À Louer,300.0,Sousse,Sousse Médina,2.4771212547196626
Appartements,1,1,70.0,À Louer,1111.0,Sousse,Kantaoui,3.0457140589408676
Villas,2,1,112.0,À Vendre,200000.0,Sousse,Bouficha,5.301029995663981
Villas,3,2,352.0,À Vendre,500000.0,Sousse,Sahloul,5.698970004336019
Villas,3,2,352.0,À Vendre,500000.0,Sousse,Hammam Sousse,5.698970004336019
Appartements,2,1,90.0,À Louer,300.0,Sousse,Autres villes,2.4771212547196626
Appartements,2,1,120.0,À Louer,1100.0,Sousse,Sousse Médina,3.041392685158225
Appartements,1,1,70.0,À Louer,750.0,Sousse,Sousse Médina,2.8750612633917
Appartements,2,1,72.0,À Vendre,75000.0,Sousse,Sousse Riadh,4.8750612633917
Vacation Rentals,2,2,120.0,À Louer,150.0,Sousse,Hergla,2.1760912590556813
Appartements,3,1,180.0,À Vendre,450000.0,Sousse,Sousse,5.653212513775344
Appartements,3,1,170.0,À Louer,1600.0,Sousse,Hammam Sousse,3.2041199826559246
Appartements,2,1,100.0,À Louer,800.0,Sousse,Sousse Médina,2.9030899869919438
Appartements,2,1,85.0,À Louer,450.0,Sousse,Sahloul,2.6532125137753435
Appartements,3,1,161.0,À Vendre,520000.0,Sousse,Sousse,5.7160033436347994
Appartements,2,1,140.0,À Vendre,250000.0,Sousse,Sousse Jawhara,5.3979400086720375
Appartements,3,1,120.0,À Louer,1200.0,Sousse,Hammam Sousse,3.0791812460476247
Appartements,2,2,144.0,À Vendre,230000.0,Sousse,Hergla,5.361727836017593
Villas,5,2,450.0,À Vendre,1300000.0,Sousse,Hammam Sousse,6.113943352306837
Appartements,2,1,100.0,À Vendre,300000.0,Sousse,Sousse Jawhara,5.477121254719663
Appartements,1,1,70.0,À Louer,700.0,Sousse,Sousse Jawhara,2.845098040014257
Appartements,3,2,182.0,À Vendre,380000.0,Sousse,Sahloul,5.57978359661681
Appartements,2,1,140.0,À Louer,550.0,Sousse,Sousse,2.7403626894942437
Appartements,1,1,70.0,À Louer,650.0,Sousse,Hammam Sousse,2.8129133566428557
Appartements,2,1,120.0,À Louer,1250.0,Sousse,Autres villes,3.0969100130080562
Appartements,2,1,100.0,À Louer,450.0,Sousse,Hammam Sousse,2.6532125137753435
Appartements,3,2,180.0,À Louer,900.0,Sousse,Hammam Sousse,2.9542425094393248
Appartements,1,1,84.0,À Vendre,310000.0,Sousse,Kantaoui,5.491361693834273
Appartements,2,2,93.0,À Vendre,208000.0,Sousse,Sousse Jawhara,5.318063334962762
Villas,3,1,400.0,À Vendre,580000.0,Sousse,Sahloul,5.763427993562937
